time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.8697330478,0.00830689616778,13.8361429385,6.23752661811,0.163466333384,0.0,-1.543576615,-0.19000530207,3.65086615548,-0.142458864169,0.0536092331307,0.0,429.0748639823376,428.35714138529187,429.8404459938026,428.66594733907084
1.9800000000000013,-0.965814820229,-0.00407191875184,14.0582350795,6.22899513555,0.16668592488,0.0,-1.6594439229,-0.223470767157,3.75168734425,-0.141824546189,0.0510653468236,0.0,454.8528310693734,454.6507951743168,454.0181311358725,454.0506407953113
2.0400000000000014,-1.06906451237,-0.0186649842561,14.2871982849,6.22424564496,0.170024199267,0.0,-1.78250794638,-0.2634115445,3.87979695808,-0.164300866299,0.0557270569296,0.0,463.95128204828086,464.3188484675067,464.572933129581,462.7871004310494
2.1000000000000014,-1.17994725308,-0.0358108010644,14.5247978122,6.22102609801,0.173776657552,0.0,-1.91393037285,-0.308456582298,4.03940852651,-0.137251900358,0.0474203589385,0.0,474.6963594423146,474.06010284035364,474.0816414296687,476.13449594307633
2.1600000000000015,-1.29843642896,-0.0555811443852,14.7698151069,6.22084996436,0.179664292404,0.0,-2.03624160538,-0.350505864692,4.12728577174,-0.169573918189,0.0653650348901,0.0,453.9244518930212,455.3641692958585,455.4658487038062,452.8530304137241
2.2200000000000015,-1.42407593499,-0.0777924640395,15.0183724696,6.21439057943,0.184147904278,0.0,-2.15216496915,-0.390422756481,4.15760744129,-0.191923349954,0.0558673131052,0.0,437.72955735041205,436.94124313116544,438.0645564684719,436.1710558283748
2.2800000000000016,-1.55705529476,-0.102647661641,15.2702951814,6.20289900459,0.187773954798,0.0,-2.28081608195,-0.439183345496,4.23921195579,-0.19519883725,0.0488084972995,0.0,454.28158857812076,453.7169885134957,454.9942815763969,454.69654380176155
2.3400000000000016,-1.69728765095,-0.130411319238,15.5242204059,6.19515538456,0.190729159286,0.0,-2.39389599561,-0.48693789439,4.22478102099,-0.174545142636,0.0454532355673,0.0,425.4491755142451,425.1632558537469,422.81052771716816,424.55009519536725
2.4000000000000017,-1.84439872058,-0.161161374965,15.777374179,6.19439210175,0.196577582029,0.0,-2.51032854546,-0.538140561513,4.21346350275,-0.141591115388,0.0636433534706,0.0,425.2428611593876,426.8002568806141,424.5050413128279,427.29705803592543
2.4600000000000017,-1.99883376643,-0.195121168865,16.030957196,6.18588501802,0.201407707908,0.0,-2.63794958199,-0.594593697392,4.23887398691,-0.142572427575,0.0735255449604,0.0,438.12135613405337,438.94573994619225,438.83763379296926,438.73711637383417
2.520000000000002,-2.16167336698,-0.232911727777,16.2889462747,6.17764363653,0.216392764851,0.0,-2.79153409926,-0.665853472164,4.35956806051,-0.13752852544,0.0366844282043,0.0,472.0078550944029,469.1583131626805,469.10148694806117,469.47573110230763
2.580000000000002,-2.33314850117,-0.274728267173,16.5502056179,6.16946760153,0.22022381253,0.0,-2.92469373962,-0.728703776589,4.34876406133,-0.141973419177,0.0214472464886,0.0,431.64499463174695,430.3574219781055,429.4870089776983,429.0911091326226
2.640000000000002,-2.5127738396,-0.320490723974,16.8110746626,6.16100179308,0.228098980354,0.0,-3.06350358868,-0.797400096831,4.34639139614,-0.145958945456,0.0483903132941,0.0,432.84800008716167,435.110226773228,433.70409726871605,433.34944207538626
2.700000000000002,-2.70136898145,-0.37078586023,17.0738871212,6.15256552351,0.231105019563,0.0,-3.22327022094,-0.879844845768,4.41332130268,-0.153484038288,0.0508988265095,0.0,456.96879785853525,457.1701748474441,457.81899093574106,457.199762221636
2.760000000000002,-2.89958213613,-0.426138036944,17.3404345629,6.14983475546,0.237142417382,0.0,-3.38437084137,-0.965380221574,4.47089231716,-0.182592732964,0.0686578469993,0.0,454.97799940380145,456.3999635195642,457.16884052520516,454.818478789263
2.820000000000002,-3.10795005106,-0.486898044349,17.6118195698,6.1388681145,0.243059365221,0.0,-3.56176421577,-1.06095023508,4.57417161315,-0.183456754816,0.0527218663477,0.0,471.8833668738266,470.6541069593656,472.38012279507524,472.2832605203803
2.880000000000002,-3.3274082852,-0.553778542238,17.8904635732,6.12866043629,0.252982682443,0.0,-3.75444567578,-1.1692940661,4.71246234834,-0.194527665076,0.0230147795815,0.0,486.97723147599,484.7505848457436,484.32428387081325,483.45986742114485
2.940000000000002,-3.55732345242,-0.626592112435,18.1723195717,6.11710304458,0.255339819837,0.0,-3.90969031094,-1.25874257246,4.68232927534,-0.199621975647,0.0109248042875,0.0,434.97198169091024,433.9581030500702,434.109100458278,433.6426696392596
3.000000000000002,-3.79663129407,-0.704975861744,18.4523755566,6.10512464822,0.256174353821,0.0,-4.06741979654,-1.35500771733,4.65247275938,-0.201969590765,0.00493676048443,0.0,435.56283255186327,435.0615421097176,435.15815542267006,434.9212583837587
3.0600000000000023,-4.04639133719,-0.789976687716,18.7341158152,6.09359923845,0.258432646198,0.0,-4.2580742901,-1.47935941254,4.73777401968,-0.194651839691,0.0191280137812,0.0,472.5054883483761,473.5983348830307,473.5933875239971,474.11975088466244
3.1200000000000023,-4.30750903014,-0.882545857675,19.0203302812,6.08480021817,0.259702369971,0.0,-4.44595367693,-1.6069765354,4.80177318895,-0.214482565396,0.0219385982464,0.0,468.5555001555492,468.7739399694547,470.2190629016888,468.6426054050167
3.1800000000000024,-4.58002189135,-0.982984454941,19.310457196,6.07243571787,0.268910343302,0.0,-4.63857512348,-1.74195921907,4.86771963092,-0.207811405235,0.0515351900071,0.0,470.9173006268337,473.20193074273664,471.6187552645,472.0923037171733
3.2400000000000024,-4.86301558863,-1.09076251956,19.599946133,6.06741333755,0.273182542494,0.0,-4.79503687403,-1.85099125053,4.78169273501,-0.23892940451,0.0622952749106,0.0,424.98701261215984,425.91070147820346,424.6213768848981,421.89285345648676
